"దళితుడు అంటే ఆస్తులులేనివారా విద్య లేనివారా, అగ్రకులం అనకండి ధనమాదంధులు అనండిదళితులూ లేదా మైనారిటీలు అనిపిలబడే... https:// fb.me/4jecPPUME",0
"కుల వివక్ష ఎవరిది.? అన్ని కులాలు ఒకటే అని భావించే జనసేనదా,మాటి మాటికీ కులాన్ని అడ్డం పెట్టుకొని వివక్ష చూపే కత్తి మహేష్ దా.? మా పుట్టుక అగ్రకులం లో కావొచ్చు.మా హృదయం అన్నీ కులాలది.నిన్ను కోసిన నన్ను కోసిన రక్తమే వస్తుంది కాని నీకు స్పెషల్ గా రసం,సాంబార్ రాదు కత్తి గుర్తుంచుకో.",1
"ఆలయ ప్రవేశం లేని మనుషులకు భగవద్దర్శనం కలిగించాలని, ఉత్సవ విగ్రహాన్ని వీధుల్లో ఊరేగిస్తున్నారు. అగ్రకులం వాళ్ళు అట్టడుగు వాళ్లకు చేసిన అన్యాయానికి ప్రాయశ్చిత్తముగా దేవుడు వాళ్ళనే వెతుక్కుంటూ వూరు వదిలి గూడెందాకా వెళ్లి తిరిగివస్తున్నాడు. #PrajaRajyam #Krishna #ParuchuriDialogues pic.twitter.com/XzvsSd9L2N",1
"దళిత అయినా అగ్రకులం అయినా...ముందు తను ఒక మనిషి...! ముందు తనని ఒక మనిషిగా...ఒక స్త్రీ గా చూడండి! అన్యాయం ఎవరికైనా ఒక్కటే... అవమానం , అన్యాయం దళితులకు ఒకలా అగ్ర కులాలకి ఒకలా ఉండదు!ప్రభుత్వం తక్షణమే నేరస్తులను అరెస్ట్ చేసి చర్య తీసుకోవాలి.... @ncbn @AndhraPradeshCM @TV9Rajinikanth https:// twitter.com/janasenamahila /status/943493307945979904 …",0
"తెలుగు సినీ ప్రముఖులకు సంపాదన, కులం తప్ప కళాకారుల హక్కులు, భావ ప్రకటన సేచ్చా, ప్రజాసామ్య హక్కుల గురించి పట్టదా? కమల్ హసన్, రజనీకాంత్, ప్రకాశ్ రాజ్ లాంటి అగ్ర నటులను చూసైనా స్పందించక పోవడాన్ని ఎట్లా అర్థం చేసుకోవాలి?",1
నాది అగ్రకులం అంటూ టీచర్లను కొట్టిన విద్యార్థి.. ఐసీయూలో ఓ టీచర్ కు చికిత్స http:// pemaapt.org/archives/14285,1
నాది అగ్రకులం అంటూ టీచర్లను కొట్టిన విద్యార్థి.. ఐసీయూలో ఓ టీచర్ కు చికిత్స http:// pemaapt.org/archives/14285,1
"ఏవరు నిమ్నకులం అగ్రకులం కాదు, కేవలం దోచుకునే కులాలు, ధగా పడ్డ కులాలుగా చూస్తే అన్ని అర్ధమైనట్టే.",0
"అగ్రకులాల వారు ప్రత్యక్షంగానో, పరోక్షంగానో ప్రజల్ని వేధిస్తున్నారు ( అగ్రకులం అంటే అధికార పార్టీ, ప్రభుత్వ యంత్రాంగం) #fb",1
ఇలా జాతి వివక్ష చూపుతున్న ముఖ్యమంత్రి మరియు అధికార పార్టీ మంత్రిని ఏమి చెయ్యాలి.. అగ్ర కులం లో పుట్టారని పొగరా... http:// fb.me/2mHErzmJJ,1
అగ్ర కులం అమ్మాయి ని ప్రేమించాడాని కరీంనగర్ లో దళిత యువకుడు లంక శ్రావణ్ పై అగ్ర కుల పెత్తం దారుల రాడ్ల తో దాడి.... http:// fb.me/71Ey4QDxU,1
నీ కులం మనిషి కులం నీ మతం మనిషి మతం నీ జాతి మనిషి జాతి కానీ హోదలకు పోతే కులం అగ్రకులం మతం అగ్రమతం జాతి అగ్రజాతి ఎక్కడుందిరా ఐయ్యా సమానత్వం..,0
పిడికెడు మందిలేని అగ్రకులం అధికార గుంజలకు సలాం చేయకుండాఓట్ హమారా రాజ్ తుమారానహీచలేగా అని నినదించిన కాన్షీరాంను ఈ జెనెరేషన్ వాళ్ళుమరిచిపోయారా,1
భాపనోల్ల కంటె బ్రహ్మండంగా కదిరె క్రీష్ణన్నా మంత్రలు చదువుతడు ఒక్క అగ్ర కులం వ్యక్తి ఆయన కాల్లు మొక్కడం లేదు ఎందుకు?,1
"కులం కోసం ప్రాణాలైన ఇవ్వటానికి సిద్ధంగా ఉన్న అగ్ర , అగ్ర కులాల్లా ఫీలయ్యే వెనుకబడిన కులాల వారికి మానసిక వికలాంగుల... http:// fb.me/1UrxsD9tZ",1
"""నేను అగ్ర కులం అనే వాడి చెంప పగలగొట్టాలి...నేను తక్కువ కులం అని ఏడ్చే వాడి రెండు చెంపలూ పగలగొట్టాలి...వీడు... http:// fb.me/3TEOFqKPJ",1
నేను అగ్రకులం అనేవాడి చెంప పగలగొట్టాలి. నేను తక్కువ కులం అని ఏడ్చేవాడి రెండు చెంపలు పగలగొట్టాలి . వీడు తక్కువ అని... http:// fb.me/8g4AwVd3G,1
' అగ్రకులం .. సచిన్ బ్యాక్ గ్రౌండ్..' : అర్జున్ ఎంపికపై నెటిజెన్స్ కన్నెర్ర: ముంబై : ఆటలో పాలిటిక్స్ ను మిక్స్… http:// goo.gl/fb/cPGT7o,1
' అగ్రకులం .. సచిన్ బ్యాక్ గ్రౌండ్..' : అర్జున్ ఎంపికపై నెటిజెన్స్ కన్నెర్ర http:// telugu.oneindia.com/news/sports/cr icket/arjun-tendulkar-selection-row-no-injustice-selecting-sachin-s-son-178525.html … #SachinTendulkar,1
@vizagobelix అగ్రకులం .. నిమ్నకులం పెరసెప్షన్లు కావు కులాల ఆధారంగా జరిగిన తరాల దోపిడికి దోహదపడిన అంతరాలు,0
"అగ్రకులం అగ్రకులం అని ముద్రవేసి మిగతావారితో బ్రాహ్మణులకి లేనిపోని శత్రుత్వం అంటగట్టాయ్ మన చరిత్ర, పుణారాలు,... http:// fb.me/7CwrnGiXm",1
దళితుడైనందుకు... ప్రేమించినందుకు... అగ్రకులం హత్య చేసింది ! http:// fb.me/7q0MGYqNQ,1
దళితుడైనందుకు... ప్రేమించినందుకు... అగ్రకులం హత్య చేసింది ! http:// fb.me/4eMA2C3Hm,1
అగ్రకులం అమ్మాయితో మాట్లాడినందుకు ఇంజనీర్ హత్య: చెన్నై: తమిళనాడులోని నమక్కల్ జిల్లాలో దారుణం చోటు చేసుకుంది. అగ్ర … http:// goo.gl/fb/fC83ff,1
అగ్రకులం అమ్మాయితో మాట్లాడినందుకు ఇంజనీర్ హత్య http:// telugu.oneindia.com/news/india/mur dered-talking-upper-caste-friend-engineer-found-dead-on-158980.html … #Chennai,1
@Panchjanyam బొత్స నియోజకవర్గంలో అగ్రకులం అతడిదే. బలహీనవర్గం వాడేమీ కాదు. అంగబలం అర్ధబలమున్న సమర్థుడు @srinivav,1
మోపిదేవిని సిబిఐ అరెస్ట్‌ చేయడంపై BC సంఘం నేత ఆర్.కృష్ణయ్య మండిపడ్డారు. BC మంత్రులకంటే అగ్రకులం మంత్రులే ఎక్కువ కుంభకోణాలకు పాల్పడ్డారన్నారు,1
